datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,area_risk,outcome
2012-05-26_16:48:00,-26.2431432,28.028904700000027,32.701633403320514,53.0,tall,male,0ed4c294a2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2014-02-13_17:37:00,-26.154074899999998,27.92068359999999,23.96523897473003,31.0,tall,female,ffd40c04a1,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2015-08-07_16:19:00,-26.242067999999996,28.02311300000001,18.693626051606508,35.0,tall,male,ba10efd51b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-01-25_04:07:00,-27.530773100000005,32.45440620000001,30.2906948781762,27.0,medium,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-01-13_10:11:00,-26.697170999999997,26.680463800000027,25.76467792459575,60.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2013-04-02_19:01:00,-26.860383,30.12688000000003,26.255976062907344,43.0,tall,female,563f7a1718,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2011-07-15_17:50:00,-26.0630577,27.97337109999998,28.987353418773992,45.0,tall,male,63f1179b97,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2012-06-21_13:18:00,-26.132550099999996,27.886068800000004,23.879088920924644,28.0,medium,male,1ba5fb1cc6,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2019-01-24_02:23:00,-26.1732601,27.94099220000001,33.50977007761501,24.0,tall,female,3e1390eb12,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2014-03-18_14:45:00,-26.1863101,27.871691700000028,20.243740726083004,69.0,tall,male,4da3a6c87a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-11-06_09:43:00,-26.0574479,28.035396300000002,15.160006431330642,35.0,medium,male,22664863cc,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-02-21_09:31:00,-27.530773100000005,32.45440620000001,22.44037971939793,42.0,tall,female,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-01-11_00:22:00,-26.263843699999995,28.043072400000028,26.176460013928665,43.0,tall,male,347d78b924,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-07-12_10:33:00,-26.16143430000001,28.039831300000003,45.91381545987658,42.0,tall,female,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2012-04-26_13:41:00,-26.178747299999998,27.876638299999982,28.45117738139947,51.0,tall,female,825f6ab981,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-04-27_20:58:00,-26.0715656,28.016452700000002,19.86059788808327,75.0,tall,female,72de0e0089,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-04-28_21:20:00,-26.065333699999996,28.070536000000004,29.160283628974227,39.0,tall,male,f6b1e3a919,vehicular,vehicle equipment violation,False,False,False,True,True,True,True,consent,vehicle equipment violation,high,arrest
2014-03-19_23:26:00,-26.2808178,28.078249400000004,42.02487734782978,45.0,medium,female,19018cc59c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2015-04-23_18:36:00,-26.149151499999995,27.96458140000003,21.41034333490852,23.0,medium,female,1386d24b69,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-05-10_09:49:00,-26.82797810000001,30.120710000000003,23.95825977211596,76.0,tall,male,adb220724a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-01-27_16:19:00,-27.09048,28.886583,16.097786562738765,54.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-04-03_00:45:00,-26.655909099999995,25.874615299999988,41.752705596543805,31.0,tall,male,4641ba1563,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-03-25_15:45:00,-26.71171610000001,26.820001600000026,32.040893181824885,17.0,tall,male,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-08-15_12:03:00,-26.164483299999986,28.0329672,37.813668385907086,46.0,tall,male,83fbfcfd39,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-09-09_19:25:00,-26.217619999999997,31.235468100000006,29.709414284121586,24.0,medium,male,a15c67f558,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2012-01-10_12:00:00,-26.238921499999996,27.840323700000027,24.84198863339897,17.0,short,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-02-11_13:42:00,-27.09048,28.886583,21.551717652657658,24.0,tall,male,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2013-05-16_13:43:00,-26.613766,31.221045599999982,23.428482303422356,24.0,medium,male,01aa59bb70,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2013-01-17_15:54:00,-26.895781,17.322176600000006,27.856414079388905,42.0,medium,male,e07d1db771,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-03-09_16:53:00,-26.276323499999997,28.015081400000028,22.924375236800493,20.0,medium,male,cf5265e2f4,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2012-09-27_19:03:00,-26.061038699999997,28.04606090000003,44.39535496090013,21.0,medium,male,d0ca89bf7d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2016-06-22_09:06:00,-27.09048,28.886583,25.81008592918745,27.0,medium,female,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2013-11-02_02:07:00,-26.815172499999996,30.180005400000027,25.825090196142444,47.0,medium,female,5a2f1d4986,vehicular,moving traffic violation,False,False,False,True,True,True,True,consent,moving traffic violation,low,arrest
2017-05-02_14:11:00,-26.256868799999985,27.81052099999998,23.585124762224357,48.0,tall,male,96ed2ac24f,vehicular,vehicle equipment violation,True,False,False,False,True,True,True,consent,vehicle equipment violation,medium,arrest
2013-12-10_23:07:00,-26.14295179999999,28.098957100000007,14.750296134038988,38.0,tall,male,56705d494c,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2013-02-15_13:43:00,-26.134339299999986,28.10834150000001,26.385409685737724,37.0,tall,male,148e3c6510,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-09-06_20:54:00,-26.1881142,28.064404700000026,43.327180479077036,25.0,tall,male,724faddb76,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2015-07-27_23:18:00,-26.085296,27.954066700000027,23.19695093671068,20.0,medium,female,0e07d5dec6,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2010-09-24_20:01:00,-26.219211,27.987068000000008,39.47495477842419,50.0,medium,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-07-15_00:20:00,-26.618815399999995,25.642435000000006,37.44257258495576,20.0,tall,female,4a107ef3da,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-02-09_10:44:00,-26.839437599999997,27.84014709999998,18.05602389425002,24.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-04-12_01:09:00,-26.815158700000005,30.180024900000006,29.258014903936925,31.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2011-12-03_20:40:00,-26.318083099999996,28.026862400000027,20.54733594836809,21.0,tall,female,3b9274855e,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2011-01-20_02:09:00,-27.530773100000005,32.45440620000001,27.9793992807253,24.0,tall,male,2511466c93,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2011-12-06_04:27:00,-26.1146394,28.141449400000027,34.67969776047271,33.0,tall,male,5359dc84e9,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-02-07_01:30:00,-27.530773100000005,32.45440620000001,38.44789353616559,24.0,tall,male,2511466c93,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2017-02-15_21:40:00,-26.177989499999995,27.882798000000008,27.271952785256975,29.0,tall,male,a70d3cbc7c,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2010-05-30_02:16:00,-26.2082701,28.025165700000002,23.82751495985568,24.0,medium,male,15279c6fe5,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2016-10-12_13:19:00,-26.200951699999997,27.942480100000026,18.99772747041381,49.0,medium,male,fd4fabd731,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2014-04-16_21:07:00,-23.356839099999995,19.490566299999998,20.40432393120293,17.0,medium,male,8ab4b34040,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,warning
2014-05-30_13:02:00,-26.254358699999997,28.12742059999998,42.63983999705062,25.0,medium,female,d38b4128e5,vehicular,seatbelt violation,,,,False,False,False,False,,seatbelt violation,medium,citation
2013-12-30_19:31:00,-26.20325379999999,28.018982800000003,26.547577707147873,30.0,short,male,4d2452c32f,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2011-01-25_20:54:00,-25.9969811,32.4205934,19.64489548014968,42.0,medium,female,b026378af6,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-06-16_11:32:00,-26.209959599999998,30.076572999999982,24.443460729252138,47.0,tall,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-08-22_20:06:00,-27.130115699999998,27.70056440000002,17.8823999484985,41.0,medium,female,b91c7a6f67,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-01-28_03:13:00,-26.2557818,27.808075700000003,29.429986060939996,24.0,tall,male,a78a8696a9,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2013-09-17_00:13:00,-26.1475625,27.996551400000044,14.039173679246513,28.0,tall,female,b9f747e548,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2018-07-16_23:16:00,-26.1627576,27.970316799999992,24.526665103948826,28.0,medium,male,d3fe386ea8,vehicular,safety violation,True,True,True,True,True,True,True,probable cause,safety violation,high,arrest
2012-03-20_23:27:00,-26.1606296,27.962158800000026,20.767836029401646,31.0,tall,male,05a9feba15,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2015-10-28_19:38:00,-26.170756499999996,27.895126200000007,28.487851570792067,33.0,medium,male,8446a2fbf7,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-12-08_22:35:00,-26.1812046,28.06368879999998,37.40324277467963,23.0,tall,male,dc95719a9d,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2013-11-06_15:13:00,-26.1938325,27.94130260000003,25.59212498702068,66.0,tall,male,d944ee700d,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2014-08-27_11:06:00,-26.1908977,27.968806000000043,34.72077398565082,69.0,tall,female,4bf759b804,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2016-05-17_08:14:00,-26.1185056,27.964753800000025,17.923818516948636,20.0,medium,female,9385461f5c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-02-17_00:23:00,-27.046033099999995,27.825552000000002,19.270726871451114,33.0,tall,female,6216529cad,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,arrest
2012-05-16_14:01:00,-26.613766,31.221045599999982,22.94950772410524,32.0,tall,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2014-04-15_12:15:00,-26.25556679999999,27.98404060000003,26.412149966415058,40.0,tall,female,19615fa2af,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-02-04_08:50:00,-26.839437599999997,27.84014709999998,24.735620344149595,62.0,tall,male,79af04892d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-06-16_22:08:00,-26.654930799999995,26.263283900000005,19.436235675888945,50.0,tall,female,8ad42740bd,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2018-05-07_08:07:00,-26.1804348,27.86658340000001,32.62960327749215,34.0,tall,male,5905836fa2,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2016-03-02_08:55:00,-26.2504738,27.77637790000003,18.940827151724523,70.0,tall,female,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-09-29_17:48:00,-27.130115699999998,27.70056440000002,33.153611641160666,53.0,medium,female,b91c7a6f67,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
