datetime,lat,lng,precinct,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,reason_for_stop,area_risk,outcome
2011-07-30_23:29:00,-26.2186498,27.958323700000008,8.0,21.95859527045134,31.0,medium,female,b96df3310a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-08-22_13:53:00,-27.09048,28.886583,3.0,27.77597430316727,31.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2010-03-05_19:47:00,-27.09048,28.886583,3,22.68588784089308,34.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2012-04-03_16:10:00,-26.192988999999997,28.005044000000026,5.0,28.297283875183194,57.0,tall,female,f28c29053d,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2011-03-29_22:39:00,-26.079719499999996,28.010049400000028,7.0,33.30032313116754,22.0,medium,male,503620c90c,vehicular,seatbelt violation,True,False,True,True,True,True,False,seatbelt violation,high,arrest
2011-04-20_00:59:00,-26.213526999999992,28.03235579999999,3.0,13.150864619907829,44.0,tall,male,15279c6fe5,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2016-01-21_02:45:00,-26.275908199999996,27.779419700000005,1.0,22.2656062396407,35.0,tall,male,caa3563d90,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-05-22_23:19:00,-26.1547111,27.937388099999964,6.0,35.21318637358966,18.0,medium,female,724faddb76,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2018-08-14_12:15:00,-26.182550399999997,27.944307800000004,8.0,23.059763031107707,27.0,medium,female,c23a7336a1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-11-12_03:00:00,-26.3765347,27.402524500000027,1.0,17.393744230134534,42.0,tall,male,12e5f0aefc,vehicular,moving traffic violation,False,False,False,True,True,True,True,moving traffic violation,low,warning
2017-08-10_22:29:00,-26.6099112,27.76238740000001,2.0,27.484548434360978,28.0,tall,male,00443cb79c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2012-03-02_21:06:00,-26.1093775,27.975778500000004,2.0,23.733993439346314,23.0,tall,female,ea3413a239,vehicular,moving traffic violation,False,False,False,True,True,True,False,moving traffic violation,high,arrest
2015-07-21_11:54:00,-26.137611,27.899731000000003,6.0,18.444658650131565,55.0,medium,female,4e4c925aa5,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-11-08_10:52:00,-26.256144999999997,28.103447000000003,5.0,31.050073150964383,31.0,tall,male,4d037c592b,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,citation
2010-09-29_00:45:00,-26.286673999999998,28.06403100000003,3.0,42.620407777505456,35.0,tall,female,1d683e1215,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-02-28_09:41:00,-26.602446399999998,27.769506700000008,8,13.343217988573098,40.0,medium,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2010-06-22_21:14:00,-26.189484299999997,27.941631600000008,8,24.27155877503354,35.0,medium,male,c7fc5dcb73,vehicular,vehicle equipment violation,False,False,False,True,True,True,True,vehicle equipment violation,high,warning
2018-06-18_17:56:00,-26.133995499999997,27.987405600000002,2.0,26.531747899135933,30.0,tall,male,338229ba25,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-03-06_17:20:00,-26.172409199999997,28.08671770000001,5.0,24.619295416328516,27.0,tall,female,9d41edf114,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-10-07_19:55:00,-27.09048,28.886583,3.0,26.934841328354597,35.0,tall,male,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2010-09-21_07:49:00,-26.285224200000002,28.08212590000001,3.0,21.59398089067248,39.0,tall,male,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2015-05-16_12:19:00,-25.828172699999996,30.218861800000028,4.0,23.53401086041786,20.0,tall,male,0a2b939d4b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2012-11-02_09:11:00,-26.209959599999998,30.076572999999982,8.0,25.324810394172918,56.0,tall,male,16f69cd6ef,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2016-02-16_02:37:00,-26.079445399999997,27.985760900000002,7.0,23.885102951934083,29.0,medium,male,58ae6f0919,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-06-05_01:46:00,-26.1924139,27.929241200000007,8.0,32.65445666630354,23.0,tall,female,264cca6aa3,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,citation
2015-03-16_21:06:00,-26.602446399999998,27.769506700000008,8.0,23.934670021103663,35.0,tall,female,4714ced2a3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2015-06-14_17:41:00,-26.142243799999996,28.000402900000026,2.0,23.69107570769061,29.0,tall,female,ed30470f8a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-08-16_21:29:00,-26.165424,27.891505800000004,1.0,31.413957450642634,25.0,medium,female,460b31d8a1,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2014-03-06_23:57:00,-26.1772907,27.97363129999998,5.0,17.247347293010336,27.0,tall,female,a54a9306e5,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2013-03-14_19:50:00,-26.1376537,27.90095199999999,6.0,35.61019513469989,22.0,medium,female,87f222f3d3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-09-17_17:44:00,-27.09048,28.886583,3,28.69861349270484,29.0,short,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2013-01-17_09:20:00,-26.602446399999998,27.769506700000008,8.0,15.867979505956498,35.0,tall,female,6074f7bab3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-10-25_09:42:00,-26.602446399999998,27.769506700000008,8.0,39.96027990802067,42.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-01-19_23:42:00,-26.602446399999998,27.769506700000008,8.0,27.371338300428242,35.0,tall,female,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-01-27_12:00:00,-26.1493661,27.9803153,2.0,35.19222616661583,31.0,medium,male,0deabcadbf,vehicular,moving traffic violation,False,False,False,True,True,True,False,moving traffic violation,very high,arrest
2014-01-16_06:22:00,-26.181834499999987,27.8626007,1.0,21.6081108159428,33.0,short,male,0748bf3279,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2011-02-02_01:42:00,-27.530773100000005,32.45440620000001,8.0,27.932768669057165,42.0,medium,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-03-03_20:15:00,-26.199667399999996,27.892220400000028,1.0,24.21462207199032,28.0,medium,male,0535f8bb5a,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2011-12-04_18:35:00,-26.262553699999998,28.09875980000001,3.0,28.36476632254257,47.0,tall,female,3b9274855e,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2010-08-25_03:23:00,-26.15952,28.062493500000016,5.0,21.20664728260023,53.0,tall,male,dc95719a9d,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-06-06_06:11:00,-26.2555441,27.809051600000004,1.0,19.039609798232384,48.0,tall,male,f9d7f04fc0,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2015-06-03_09:46:00,-26.2555441,27.809051600000004,1.0,18.163855191325663,32.0,tall,male,eacb17fe91,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-01-11_22:01:00,-27.1314749,28.91637070000003,8.0,19.096683892507134,22.0,medium,female,78d577d0b1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2018-02-06_12:02:00,-26.173463700000006,27.900864600000006,1.0,31.117699437825543,15.0,medium,male,5905836fa2,vehicular,,False,False,False,True,True,True,True,,medium,arrest
2011-06-09_18:37:00,-26.205243799999998,27.843805300000028,1.0,55.12746807943567,23.0,short,female,21c82fd870,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2014-05-09_12:02:00,-27.09048,28.886583,3.0,32.28001554267321,28.0,medium,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2013-11-22_16:07:00,-26.200504099999996,27.82669199999998,1,23.423359677943036,22.0,short,male,72900f0117,vehicular,investigative stop,True,False,False,True,True,True,True,investigative stop,medium,arrest
2011-08-24_17:05:00,-26.09851729999999,28.113160300000004,5.0,34.02529284669681,44.0,tall,male,1804300122,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2011-03-18_21:45:00,-26.1148534,28.13232459999999,5.0,33.83911823989056,41.0,medium,female,4714ced2a3,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,arrest
2014-12-02_20:41:00,-26.239686499999998,28.10348709999998,5.0,28.642898203324886,55.0,medium,male,6e6eeb355a,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2014-01-24_05:49:00,-26.102853499999995,27.894189100000006,6.0,53.938912899541414,24.0,short,male,1c9f9520f6,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-11-05_10:15:00,-26.160719799999995,27.972135400000028,2.0,22.29227868492423,28.0,tall,male,1633983eae,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2012-09-14_08:14:00,-26.05787870000001,28.0404209,7.0,26.639843955742737,22.0,tall,male,0c43101255,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-04-29_21:30:00,-26.3765347,27.402524500000027,1.0,37.99350563861411,51.0,medium,female,1fdfb2a60c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2015-08-18_23:30:00,-25.741667899999996,25.119010000000003,4.0,33.805713708142925,39.0,tall,female,a1e3ace771,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-05-06_13:08:00,-26.269195499999995,27.82385620000001,1.0,40.31776289117655,32.0,tall,male,88c2d8920e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-08-19_20:13:00,-26.160548299999995,27.92338140000001,6.0,23.826104909995824,19.0,medium,female,3245129711,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2012-12-13_14:50:00,-26.3765347,27.402524500000027,1.0,14.438118348648374,29.0,tall,male,6074f7bab3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2013-08-29_00:10:00,-26.602446399999998,27.769506700000008,8.0,24.79254716447229,18.0,medium,female,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-07-18_09:52:00,-26.487776399999987,30.859833599999988,5.0,17.47364104009732,32.0,short,female,fc43f6017d,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2011-01-18_10:12:00,-26.285224200000002,28.08212590000001,3.0,21.94257403219688,28.0,tall,male,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2010-06-04_07:34:00,-26.135646199999996,27.986014799999964,2.0,33.31261713905621,30.0,tall,female,7586da57b1,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-06-26_04:45:00,-26.1601784,28.0540498,5.0,46.253024632175155,41.0,tall,male,4d2c2c6a03,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2014-11-03_12:34:00,-26.128725899999992,28.11224990000001,5.0,30.396404156858665,50.0,tall,female,e25971e53e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-02-12_02:57:00,-26.160719799999995,27.972135400000028,2.0,13.989461229774452,54.0,medium,male,d08894c335,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2011-06-20_08:26:00,-26.151117699999986,27.934898200000006,6.0,36.56242194411055,48.0,tall,male,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-04-16_05:32:00,-27.530773100000005,32.45440620000001,8.0,12.75654285765188,22.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2015-04-08_22:48:00,-26.2201595,27.992192100000025,3.0,33.4975244264486,29.0,medium,male,4e622eb289,vehicular,registration,False,False,False,False,True,True,False,registration,high,arrest
2015-03-14_22:31:00,-26.1846332,27.943735599999982,8.0,38.457119946203285,24.0,tall,female,f5e3159941,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-09-08_02:47:00,-27.530773100000005,32.45440620000001,8.0,22.989642795415847,51.0,tall,male,2511466c93,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2010-06-25_13:54:00,-26.160637799999996,28.050117500000027,5.0,17.116698565272078,42.0,medium,male,a02596b67e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2014-10-07_18:03:00,-26.1420495,27.90846879999998,6.0,37.377252008605346,74.0,medium,male,0bd319e4a1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2010-08-20_10:30:00,-28.8071118,27.056433700000028,5.0,31.726126961552094,41.0,medium,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2011-10-09_01:08:00,-26.067762699999996,28.0177891,7.0,24.56271386195098,18.0,tall,female,c76c330626,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
